Estudi,Curs acadèmic,Alumne,Sexe,Assignatura,Codi assignatura,Nota_assignatura
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3E8299C52527CF76FABF0EE79EB4CCFC,Home,Fonaments de la Visió per Computador,106581,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3E8299C52527CF76FABF0EE79EB4CCFC,Home,Fonaments del Llenguatge Natural,106584,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3E8299C52527CF76FABF0EE79EB4CCFC,Home,Ment i Cervell I,106578,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3E8299C52527CF76FABF0EE79EB4CCFC,Home,Projecte de Síntesi I,106593,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3E8299C52527CF76FABF0EE79EB4CCFC,Home,Representació del Coneixement,106564,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3E8299C52527CF76FABF0EE79EB4CCFC,Home,Resolució de Problemes,106570,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3E8299C52527CF76FABF0EE79EB4CCFC,Home,Xarxes Neuronals i Aprenentatge Profund,106573,8.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Anàlisi de Grafs i Xarxes,106567,3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Ètica,106559,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Fonaments d'Aprenentatge Automàtic,106572,4.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Fonaments de Computació,106555,6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Fonaments de la Visió per Computador,106581,6.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Fonaments de Programació I,106553,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Fonaments de Programació II,106554,3.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Fonaments del Llenguatge Natural,106584,6.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Ment i Cervell I,106578,5.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Processos Cognitius,106577,6.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Projecte de Síntesi I,106593,6.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5F49E7AB1FA92A855121F3B004C716F6,Home,Xarxes Neuronals i Aprenentatge Profund,106573,5.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F3F89FE436B0C51D1D89E727D6D8E439,Home,Enginyeria de Dades,106565,9.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F3F89FE436B0C51D1D89E727D6D8E439,Home,Fonaments de Computació,106555,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F3F89FE436B0C51D1D89E727D6D8E439,Home,Fonaments de Programació I,106553,9.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F3F89FE436B0C51D1D89E727D6D8E439,Home,Fonaments de Programació II,106554,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F3F89FE436B0C51D1D89E727D6D8E439,Home,Fonaments Matemàtics I,106550,8.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F3F89FE436B0C51D1D89E727D6D8E439,Home,Fonaments Matemàtics II,106551,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F3F89FE436B0C51D1D89E727D6D8E439,Home,Introducció a la IA,106558,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F3F89FE436B0C51D1D89E727D6D8E439,Home,Lògica Computacional,106569,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F3F89FE436B0C51D1D89E727D6D8E439,Home,Probabilitat i Estadística,106552,9.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F3F89FE436B0C51D1D89E727D6D8E439,Home,Processos Cognitius,106577,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Crèdits Reconeguts,70033,6.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Enginyeria de Dades,106565,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Fonaments de Computació,106555,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Fonaments de Programació I,106553,8.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Fonaments de Programació II,106554,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Fonaments Matemàtics I,106550,5.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Fonaments Matemàtics II,106551,6.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Introducció a la IA,106558,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Lògica Computacional,106569,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Probabilitat i Estadística,106552,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F1FE10A1D2CA2D985ADC6A92600FBB64,Home,Processos Cognitius,106577,5.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,450802B76EEBEFBCA099FFCF221775B1,Dona,Enginyeria de Dades,106565,9.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,450802B76EEBEFBCA099FFCF221775B1,Dona,Fonaments de Computació,106555,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,450802B76EEBEFBCA099FFCF221775B1,Dona,Fonaments de Programació I,106553,8.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,450802B76EEBEFBCA099FFCF221775B1,Dona,Fonaments de Programació II,106554,8.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,450802B76EEBEFBCA099FFCF221775B1,Dona,Fonaments Matemàtics I,106550,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,450802B76EEBEFBCA099FFCF221775B1,Dona,Fonaments Matemàtics II,106551,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,450802B76EEBEFBCA099FFCF221775B1,Dona,Introducció a la IA,106558,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,450802B76EEBEFBCA099FFCF221775B1,Dona,Lògica Computacional,106569,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,450802B76EEBEFBCA099FFCF221775B1,Dona,Probabilitat i Estadística,106552,9.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,450802B76EEBEFBCA099FFCF221775B1,Dona,Processos Cognitius,106577,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Agents Autònoms,106587,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Gestió de Dades,106566,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Gestió de Projectes,106562,8.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Innovació Social,106598,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Pràctiques Professionals,106600,10
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Programació Distribuïda,106556,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Programació Paral·lela,106557,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Projecte de Síntesi II,106594,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Regulació de la IA,106560,7.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Robots Intel·ligents,106589,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Visió i Aprenentatge,106582,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Agents Autònoms,106587,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Aprenentatge i Processament del Llenguatge Natural,106585,9.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Gestió de Dades,106566,8.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Gestió de Projectes,106562,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Innovació Social,106598,9.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Paradigmes d'Aprenentatge Automàtic,106574,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Pràctiques Professionals,106600,8.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Programació Distribuïda,106556,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Projecte de Síntesi II,106594,9.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Regulació de la IA,106560,6.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,41F86592AE47ACC771552028C2C60854,Home,Robots Intel·ligents,106589,8.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,91C02459F37FEE35218AF8FA0EDF3D2E,Dona,Enginyeria de Dades,106565,7.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,91C02459F37FEE35218AF8FA0EDF3D2E,Dona,Fonaments de Computació,106555,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,91C02459F37FEE35218AF8FA0EDF3D2E,Dona,Fonaments de Programació I,106553,4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,91C02459F37FEE35218AF8FA0EDF3D2E,Dona,Fonaments de Programació II,106554,3.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,91C02459F37FEE35218AF8FA0EDF3D2E,Dona,Fonaments Matemàtics I,106550,6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,91C02459F37FEE35218AF8FA0EDF3D2E,Dona,Fonaments Matemàtics II,106551,3.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,91C02459F37FEE35218AF8FA0EDF3D2E,Dona,Introducció a la IA,106558,4.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,91C02459F37FEE35218AF8FA0EDF3D2E,Dona,Lògica Computacional,106569,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,91C02459F37FEE35218AF8FA0EDF3D2E,Dona,Probabilitat i Estadística,106552,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,91C02459F37FEE35218AF8FA0EDF3D2E,Dona,Processos Cognitius,106577,4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A3A7D87AF66491EA6447D22BE7C09F17,Home,Anàlisi de Grafs i Xarxes,106567,9.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A3A7D87AF66491EA6447D22BE7C09F17,Home,Ètica,106559,9.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A3A7D87AF66491EA6447D22BE7C09F17,Home,Fonaments d'Aprenentatge Automàtic,106572,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A3A7D87AF66491EA6447D22BE7C09F17,Home,Fonaments de la Visió per Computador,106581,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A3A7D87AF66491EA6447D22BE7C09F17,Home,Fonaments del Llenguatge Natural,106584,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A3A7D87AF66491EA6447D22BE7C09F17,Home,Ment i Cervell I,106578,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A3A7D87AF66491EA6447D22BE7C09F17,Home,Projecte de Síntesi I,106593,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A3A7D87AF66491EA6447D22BE7C09F17,Home,Representació del Coneixement,106564,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A3A7D87AF66491EA6447D22BE7C09F17,Home,Resolució de Problemes,106570,6.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A3A7D87AF66491EA6447D22BE7C09F17,Home,Xarxes Neuronals i Aprenentatge Profund,106573,8.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,95B35A7F2E630CF6B85A30785A279D75,Home,Agents Autònoms,106587,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,95B35A7F2E630CF6B85A30785A279D75,Home,Gestió de Dades,106566,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,95B35A7F2E630CF6B85A30785A279D75,Home,Gestió de Projectes,106562,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,95B35A7F2E630CF6B85A30785A279D75,Home,Innovació Social,106598,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,95B35A7F2E630CF6B85A30785A279D75,Home,Programació Distribuïda,106556,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,95B35A7F2E630CF6B85A30785A279D75,Home,Programació Paral·lela,106557,4.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,95B35A7F2E630CF6B85A30785A279D75,Home,Projecte de Síntesi II,106594,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,95B35A7F2E630CF6B85A30785A279D75,Home,Regulació de la IA,106560,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,95B35A7F2E630CF6B85A30785A279D75,Home,Robots Intel·ligents,106589,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,95B35A7F2E630CF6B85A30785A279D75,Home,Visió i Aprenentatge,106582,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,7066257B3444E610E56F3F31E0B15D69,Home,Enginyeria de Dades,106565,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,7066257B3444E610E56F3F31E0B15D69,Home,Fonaments de Computació,106555,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,7066257B3444E610E56F3F31E0B15D69,Home,Fonaments de Programació I,106553,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,7066257B3444E610E56F3F31E0B15D69,Home,Fonaments de Programació II,106554,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,7066257B3444E610E56F3F31E0B15D69,Home,Fonaments Matemàtics I,106550,5.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,7066257B3444E610E56F3F31E0B15D69,Home,Fonaments Matemàtics II,106551,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,7066257B3444E610E56F3F31E0B15D69,Home,Introducció a la IA,106558,6.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,7066257B3444E610E56F3F31E0B15D69,Home,Lògica Computacional,106569,6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,7066257B3444E610E56F3F31E0B15D69,Home,Probabilitat i Estadística,106552,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,7066257B3444E610E56F3F31E0B15D69,Home,Processos Cognitius,106577,6.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Agents Autònoms,106587,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Aprenentatge i Processament del Llenguatge Natural,106585,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Crèdits Reconeguts,70069,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Gestió de Dades,106566,6.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Gestió de Projectes,106562,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Innovació Social,106598,9.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Programació Distribuïda,106556,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Projecte de Síntesi II,106594,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Regulació de la IA,106560,6.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Robots Intel·ligents,106589,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Visió i Aprenentatge,106582,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,73973422DF6383BE39BA5D98894269A3,Dona,Anàlisi de Grafs i Xarxes,106567,7.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,73973422DF6383BE39BA5D98894269A3,Dona,Ètica,106559,7.9
